0,camel,data/test_images/camel/054_00120391.jpg,90.38672955461502
1,cow,data/test_images/cow/081_00122031.jpg,11.59281728435993
2,duck,data/test_images/duck/099_00134431.jpg,76.97568404555315
3,crocodile,data/test_images/crocodile/084_00126805.jpg,90.51566553652378
4,duck,data/test_images/duck/099_00134433.jpg,81.58043426913143
5,bee,data/test_images/bee/026_00119880.jpg,92.35682626458119
6,duck,data/test_images/duck/099_00134419.jpg,81.80845882575183
7,elephant,data/test_images/elephant/103_00125793.jpg,12.174745920252143
8,crab,data/test_images/crab/082_00125882.jpg,28.2114011152564
9,crocodile,data/test_images/crocodile/084_00126839.jpg,90.92829210722637
10,duck,data/test_images/duck/099_00134331.jpg,60.47260016402769
11,cow,data/test_images/cow/081_00122030.jpg,6.2506759409347925
12,cat,data/test_images/cat/064_00122194.jpg,35.23355776761977
13,camel,data/test_images/camel/054_00120299.jpg,91.60819706075449
14,bee,data/test_images/bee/026_00119859.jpg,91.84282693022772
15,dog,data/test_images/dog/091_00151039.jpg,17.09769887367043
16,camel,data/test_images/camel/054_00120288.jpg,76.3058417850557
17,cow,data/test_images/cow/081_00122075.jpg,31.414939432277706
18,cat,data/test_images/cat/064_00122088.jpg,40.752185148595636
19,cat,data/test_images/cat/064_00122171.jpg,8.204076298902185
20,bear,data/test_images/bear/023_00133754.jpg,58.720082683117965
21,camel,data/test_images/camel/054_00120224.jpg,87.4671737584574
22,bear,data/test_images/bear/023_00133605.jpg,11.426938793072928
23,cow,data/test_images/cow/081_00121940.jpg,49.30845029329089
24,bear,data/test_images/bear/023_00133565.jpg,14.208184447611968
25,dog,data/test_images/dog/091_00150963.jpg,23.423124959114876
26,duck,data/test_images/duck/099_00134458.jpg,84.20478386541077
27,sheep,data/test_images/sheep/258_00124991.jpg,87.56745160608038
28,sheep,data/test_images/sheep/258_00125120.jpg,83.39925418407731
29,duck,data/test_images/duck/099_00134469.jpg,60.768439461878394
30,crab,data/test_images/crab/082_00125865.jpg,10.163615516617096
31,dog,data/test_images/dog/091_00151024.jpg,30.505917858763386
32,duck,data/test_images/duck/099_00134422.jpg,48.75009212043483
33,crocodile,data/test_images/crocodile/084_00126928.jpg,90.5983588043772
34,crab,data/test_images/crab/082_00125829.jpg,75.86613126807326
35,bear,data/test_images/bear/023_00133636.jpg,46.59707192420214
36,cow,data/test_images/cow/081_00122025.jpg,40.222482689407954
37,cat,data/test_images/cat/064_00122139.jpg,32.86432525269569
38,bee,data/test_images/bee/026_00119839.jpg,48.404447752314354
39,bee,data/test_images/bee/026_00119732.jpg,91.84811094726088
40,dog,data/test_images/dog/091_00150989.jpg,8.927038494232562
41,bear,data/test_images/bear/023_00133706.jpg,8.824778584537667
42,elephant,data/test_images/elephant/103_00125830.jpg,36.58229602959291
43,bear,data/test_images/bear/023_00133622.jpg,23.476368034717044
44,crocodile,data/test_images/crocodile/084_00126877.jpg,88.10950221558883
45,dog,data/test_images/dog/091_00151135.jpg,29.388262144479945
46,dog,data/test_images/dog/091_00150971.jpg,8.44232322770017
47,bee,data/test_images/bee/026_00119783.jpg,92.08869575017646
48,cow,data/test_images/cow/081_00122078.jpg,61.40225152334702
49,bee,data/test_images/bee/026_00119881.jpg,68.85396348862338
50,dog,data/test_images/dog/091_00150983.jpg,7.779109758421766
51,sheep,data/test_images/sheep/258_00124933.jpg,82.27067441087526
52,cat,data/test_images/cat/064_00122189.jpg,62.96499747318187
53,duck,data/test_images/duck/099_00134306.jpg,81.21991136814637
54,camel,data/test_images/camel/054_00120334.jpg,29.781040142692998
55,bee,data/test_images/bee/026_00119691.jpg,91.52280349482005
56,cat,data/test_images/cat/064_00122184.jpg,23.155781861642886
57,dog,data/test_images/dog/091_00150968.jpg,24.358772058743188
58,bee,data/test_images/bee/026_00119888.jpg,80.89222929624047
59,elephant,data/test_images/elephant/103_00125813.jpg,72.48594144588125
60,camel,data/test_images/camel/054_00120374.jpg,91.15548601584314
61,crab,data/test_images/crab/082_00125900.jpg,21.095682303197748
62,crocodile,data/test_images/crocodile/084_00126796.jpg,90.83593336729507
63,crab,data/test_images/crab/082_00125852.jpg,67.1499511801545
64,elephant,data/test_images/elephant/103_00125922.jpg,55.73060813039789
65,duck,data/test_images/duck/099_00134325.jpg,81.65549348620272
66,crab,data/test_images/crab/082_00125787.jpg,46.51822637834962
67,cow,data/test_images/cow/081_00122035.jpg,60.922700555619606
68,crocodile,data/test_images/crocodile/084_00126892.jpg,90.4891170883405
69,camel,data/test_images/camel/054_00120254.jpg,44.19335388095179
70,dog,data/test_images/dog/091_00151036.jpg,23.14007192526867
71,giraffe,data/test_images/giraffe/129_00126074.jpg,96.17572299234736
72,giraffe,data/test_images/giraffe/129_00126153.jpg,45.56667663921072
73,elephant,data/test_images/elephant/103_00125788.jpg,29.637885301161415
74,giraffe,data/test_images/giraffe/129_00126174.jpg,95.13410736411117
75,cow,data/test_images/cow/081_00122020.jpg,47.780030372976015
76,bee,data/test_images/bee/026_00119701.jpg,9.110576106869411
77,sheep,data/test_images/sheep/258_00125055.jpg,74.48957532392163
78,giraffe,data/test_images/giraffe/129_00126138.jpg,96.087552569509
79,giraffe,data/test_images/giraffe/129_00126080.jpg,95.30787664340333
80,cow,data/test_images/cow/081_00121927.jpg,60.001556885218136
81,sheep,data/test_images/sheep/258_00124989.jpg,88.89270663512282
82,giraffe,data/test_images/giraffe/129_00126064.jpg,95.67464235348523
83,elephant,data/test_images/elephant/103_00125888.jpg,57.94205055217183
84,bee,data/test_images/bee/026_00119777.jpg,14.336177150143126
85,duck,data/test_images/duck/099_00134380.jpg,49.854685356410606
86,dog,data/test_images/dog/091_00151034.jpg,24.82064067757477
87,bear,data/test_images/bear/023_00133634.jpg,14.238738957598231
88,sheep,data/test_images/sheep/258_00125063.jpg,14.605530165941095
89,bear,data/test_images/bear/023_00133661.jpg,10.432770705051949
90,duck,data/test_images/duck/099_00134291.jpg,18.742331551631057
91,crab,data/test_images/crab/082_00125811.jpg,76.37151990371429
92,cow,data/test_images/cow/081_00122063.jpg,50.315320764608856
93,crocodile,data/test_images/crocodile/084_00126786.jpg,90.87218494691624
94,crab,data/test_images/crab/082_00125895.jpg,10.797553343183822
95,dog,data/test_images/dog/091_00151118.jpg,9.72371217314213
96,bear,data/test_images/bear/023_00133729.jpg,26.824028595987834
97,sheep,data/test_images/sheep/258_00125097.jpg,89.73017280961416
98,cow,data/test_images/cow/081_00121892.jpg,59.19155920462639
99,dog,data/test_images/dog/091_00151099.jpg,14.123544230575353
100,dog,data/test_images/dog/091_00151112.jpg,21.591199067269542
101,elephant,data/test_images/elephant/103_00125912.jpg,67.92913190877499
102,dog,data/test_images/dog/091_00150978.jpg,33.31323922058777
103,cat,data/test_images/cat/064_00122106.jpg,74.72592949483274
104,camel,data/test_images/camel/054_00120282.jpg,89.79077962442658
105,bear,data/test_images/bear/023_00133646.jpg,12.654416776001614
106,bee,data/test_images/bee/026_00119712.jpg,90.72127315523247
107,giraffe,data/test_images/giraffe/129_00126008.jpg,91.59876324540397
108,crocodile,data/test_images/crocodile/084_00126904.jpg,85.3064595885006
109,dog,data/test_images/dog/091_00151017.jpg,13.27599917003535
110,cat,data/test_images/cat/064_00122201.jpg,79.56606777549231
111,camel,data/test_images/camel/054_00120309.jpg,24.842442560393813
112,cow,data/test_images/cow/081_00121919.jpg,73.37108381499715
113,elephant,data/test_images/elephant/103_00125929.jpg,57.02953473145073
114,cow,data/test_images/cow/081_00122060.jpg,53.69047971493628
115,dog,data/test_images/dog/091_00151011.jpg,13.416231397948232
116,sheep,data/test_images/sheep/258_00125100.jpg,58.58001676924732
117,cow,data/test_images/cow/081_00121931.jpg,66.95512431634819
118,crocodile,data/test_images/crocodile/084_00126853.jpg,68.78777376810139
119,sheep,data/test_images/sheep/258_00125039.jpg,28.41716540262023
120,duck,data/test_images/duck/099_00134411.jpg,84.57678021171152
121,cat,data/test_images/cat/064_00122007.jpg,22.441864354167787
122,camel,data/test_images/camel/054_00120322.jpg,84.14284408794369
123,duck,data/test_images/duck/099_00134294.jpg,12.631478545039347
124,cow,data/test_images/cow/081_00122056.jpg,46.46471400894316
125,dog,data/test_images/dog/091_00151008.jpg,18.139948533843178
126,crab,data/test_images/crab/082_00125860.jpg,65.97253250296549
127,duck,data/test_images/duck/099_00134300.jpg,16.19971887894878
128,dog,data/test_images/dog/091_00151040.jpg,14.106733712772176
129,crab,data/test_images/crab/082_00125774.jpg,80.60530484379086
130,elephant,data/test_images/elephant/103_00125856.jpg,37.149101674087376
131,duck,data/test_images/duck/099_00134460.jpg,78.55058532069748
132,giraffe,data/test_images/giraffe/129_00126078.jpg,96.20869148995749
133,bee,data/test_images/bee/026_00119771.jpg,91.83958448660242
134,crocodile,data/test_images/crocodile/084_00126835.jpg,90.59432947212099
135,dog,data/test_images/dog/091_00151158.jpg,15.62330563184873
136,bear,data/test_images/bear/023_00133749.jpg,41.41022558105118
137,bear,data/test_images/bear/023_00133753.jpg,55.52597350920705
138,duck,data/test_images/duck/099_00134347.jpg,80.28863214136909
139,cat,data/test_images/cat/064_00122049.jpg,26.269992275882622
140,duck,data/test_images/duck/099_00134374.jpg,84.01848310248435
141,camel,data/test_images/camel/054_00120313.jpg,86.2717744231219
142,bee,data/test_images/bee/026_00119692.jpg,79.96670980683027
143,dog,data/test_images/dog/091_00151002.jpg,26.281289032448356
144,bear,data/test_images/bear/023_00133711.jpg,69.94524711086903
145,sheep,data/test_images/sheep/258_00124988.jpg,86.05159124779166
146,sheep,data/test_images/sheep/258_00125009.jpg,87.9075060703508
147,cow,data/test_images/cow/081_00121974.jpg,36.72171212719688
148,crab,data/test_images/crab/082_00125899.jpg,12.156073409159415
149,camel,data/test_images/camel/054_00120365.jpg,4.647003360600246
150,duck,data/test_images/duck/099_00134451.jpg,81.81243368778867
151,crocodile,data/test_images/crocodile/084_00126886.jpg,90.86199571984442
152,sheep,data/test_images/sheep/258_00124930.jpg,47.890226089896146
153,bee,data/test_images/bee/026_00119889.jpg,90.59627174369784
154,cow,data/test_images/cow/081_00121928.jpg,65.88479988088946
155,giraffe,data/test_images/giraffe/129_00126018.jpg,88.66760658857798
156,elephant,data/test_images/elephant/103_00125841.jpg,22.140799490778413
157,sheep,data/test_images/sheep/258_00125040.jpg,86.78619045192718
158,elephant,data/test_images/elephant/103_00125846.jpg,33.39520305025324
159,bee,data/test_images/bee/026_00119703.jpg,78.70468078354821
160,cat,data/test_images/cat/064_00122108.jpg,33.75361945584561
161,bear,data/test_images/bear/023_00133579.jpg,15.107861899911597
162,cow,data/test_images/cow/081_00121971.jpg,7.7306299498700275
163,bee,data/test_images/bee/026_00119750.jpg,91.65157654316327
164,crab,data/test_images/crab/082_00125841.jpg,61.330489802111096
165,dog,data/test_images/dog/091_00151102.jpg,33.08376094792507
166,crab,data/test_images/crab/082_00125863.jpg,26.703640236741965
167,bear,data/test_images/bear/023_00133665.jpg,15.671496501638494
